Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Philipp Diethelm,CYCLING,13.01.2023,11:40:07,01:53:42,,145,,,,,1155,39,58,3,77,,,,,,206,908,,,,196,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,01:02:10,162,,,67,544,,0.00,26.0,270,
,01:02:11,161,,,67,544,,0.00,26.0,274,
,01:02:12,161,,,67,543,,0.00,26.0,274,
,01:02:13,161,,,67,543,,0.00,26.0,268,
,01:02:14,162,,,68,543,,0.00,26.0,276,
,01:02:15,162,,,68,543,,0.00,26.0,258,
,01:02:16,162,,,68,543,,0.00,26.0,242,
,01:02:17,162,,,68,543,,0.00,26.0,298,
,01:02:18,162,,,68,543,,0.00,26.0,258,
,01:02:19,162,,,68,543,,0.00,26.0,254,
,01:02:20,163,,,68,543,,0.00,26.0,272,
,01:02:21,163,,,68,543,,0.00,26.0,270,
,01:02:22,163,,,68,543,,0.00,26.1,258,
,01:02:23,163,,,68,543,,0.00,26.0,272,
,01:02:24,163,,,68,543,,0.00,26.0,268,
,01:02:25,163,,,68,543,,0.00,26.1,258,
,01:02:26,164,,,68,544,,0.00,26.0,256,
,01:02:27,164,,,68,544,,0.00,26.1,250,
,01:02:28,164,,,68,544,,0.00,26.1,248,
,01:02:29,164,,,68,544,,0.00,26.1,258,
,01:02:30,164,,,67,544,,0.00,26.1,268,
,01:02:31,164,,,67,544,,0.00,26.1,254,
,01:02:32,164,,,67,544,,0.00,26.1,260,
,01:02:33,164,,,66,544,,0.00,26.1,274,
,01:02:34,164,,,66,544,,0.00,26.1,282,
,01:02:35,164,,,66,544,,0.00,26.1,274,
,01:02:36,164,,,66,544,,0.00,26.1,294,
,01:02:37,164,,,66,544,,0.00,26.1,278,
,01:02:38,164,,,66,544,,0.00,26.1,282,
,01:02:39,164,,,66,544,,0.00,26.1,296,
,01:02:40,164,,,66,544,,0.00,26.1,314,
,01:02:41,164,,,67,544,,0.00,26.1,418,
,01:02:42,163,,,68,544,,0.00,26.1,420,
,01:02:43,163,,,68,544,,0.00,26.1,420,
,01:02:44,163,,,71,544,,0.00,26.1,400,
,01:02:45,164,,,72,544,,0.00,26.1,334,
,01:02:46,164,,,72,543,,0.00,26.1,294,
,01:02:47,164,,,73,543,,0.00,26.1,320,
,01:02:48,164,,,73,543,,0.00,26.1,304,
,01:02:49,164,,,73,543,,0.00,26.1,284,
,01:02:50,165,,,72,543,,0.00,26.1,296,
,01:02:51,166,,,72,543,,0.00,26.1,276,
,01:02:52,166,,,72,543,,0.00,26.1,312,
,01:02:53,167,,,72,543,,0.00,26.1,282,
,01:02:54,167,,,71,544,,0.00,26.1,270,
,01:02:55,168,,,71,544,,0.00,26.1,276,
,01:02:56,168,,,71,544,,0.00,26.1,252,
,01:02:57,168,,,70,544,,0.00,26.1,268,
,01:02:58,169,,,70,544,,0.00,26.1,282,
,01:02:59,169,,,69,544,,0.00,26.1,274,
,01:03:00,169,,,69,544,,0.00,26.1,270,
,01:03:01,169,,,69,544,,0.00,26.1,252,
,01:03:02,169,,,69,544,,0.00,26.1,246,
,01:03:03,169,,,68,544,,0.00,26.1,246,
,01:03:04,169,,,68,543,,0.00,26.1,244,
,01:03:05,169,,,68,543,,0.00,26.1,240,
,01:03:06,169,,,68,543,,0.00,26.1,242,
,01:03:07,169,,,68,543,,0.00,26.1,270,
,01:03:08,169,,,68,543,,0.00,26.1,272,
,01:03:09,168,,,68,543,,0.00,26.1,304,
,01:03:10,169,,,67,543,,0.00,26.1,324,
,01:03:11,168,,,67,543,,0.00,26.1,348,
,01:03:12,168,,,66,543,,0.00,26.1,298,
,01:03:13,168,,,67,543,,0.00,26.1,324,
,01:03:14,168,,,67,543,,0.00,26.1,366,
,01:03:15,168,,,67,543,,0.00,26.2,380,
,01:03:16,168,,,67,543,,0.00,26.2,384,
,01:03:17,168,,,66,543,,0.00,26.2,408,
,01:03:18,168,,,66,543,,0.00,26.2,482,
,01:03:19,168,,,67,543,,0.00,26.2,644,
,01:03:20,168,,,71,543,,0.00,26.2,668,
,01:03:21,168,,,73,543,,0.00,26.2,706,
,01:03:22,169,,,75,543,,0.00,26.2,698,
,01:03:23,169,,,77,543,,0.00,26.2,682,
,01:03:24,170,,,79,543,,0.00,26.2,672,
,01:03:25,170,,,80,543,,0.00,26.2,674,
,01:03:26,171,,,82,543,,0.00,26.2,652,
,01:03:27,171,,,83,543,,0.00,26.2,642,
,01:03:28,171,,,83,543,,0.00,26.2,630,
,01:03:29,172,,,84,543,,0.00,26.2,534,
,01:03:30,172,,,83,543,,0.00,26.2,448,
,01:03:31,172,,,83,543,,0.00,26.2,434,
,01:03:32,173,,,82,543,,0.00,26.2,298,
,01:03:33,174,,,84,543,,0.00,26.2,152,
,01:03:34,174,,,88,543,,0.00,26.2,144,
,01:03:35,175,,,91,543,,0.00,26.2,170,
,01:03:36,176,,,92,543,,0.00,26.2,228,
,01:03:37,176,,,91,543,,0.00,26.2,234,
,01:03:38,176,,,91,543,,0.00,26.2,264,
,01:03:39,176,,,91,543,,0.00,26.2,244,
,01:03:40,176,,,92,543,,0.00,26.2,246,
,01:03:41,176,,,92,543,,0.00,26.2,224,
,01:03:42,176,,,92,543,,0.00,26.2,234,
,01:03:43,176,,,93,543,,0.00,26.2,226,
,01:03:44,176,,,93,543,,0.00,26.2,236,
,01:03:45,176,,,94,543,,0.00,26.2,236,
,01:03:46,175,,,95,543,,0.00,26.2,238,
,01:03:47,175,,,96,543,,0.00,26.2,234,
,01:03:48,175,,,97,543,,0.00,26.2,230,
,01:03:49,175,,,97,543,,0.00,26.2,240,
,01:03:50,175,,,98,543,,0.00,26.2,222,
,01:03:51,174,,,99,543,,0.00,26.2,216,
,01:03:52,174,,,99,543,,0.00,26.2,214,
,01:03:53,174,,,92,543,,0.00,26.2,196,
,01:03:54,175,,,90,543,,0.00,26.2,172,
,01:03:55,175,,,87,543,,0.00,26.2,162,
,01:03:56,174,,,84,543,,0.00,26.2,148,
,01:03:57,174,,,78,543,,0.00,26.2,284,
,01:03:58,174,,,77,543,,0.00,26.2,288,
,01:03:59,174,,,76,543,,0.00,26.2,288,
,01:04:00,174,,,75,543,,0.00,26.2,324,
,01:04:01,174,,,75,543,,0.00,26.2,300,
,01:04:02,174,,,74,543,,0.00,26.2,288,
,01:04:03,174,,,74,543,,0.00,26.2,300,
,01:04:04,174,,,73,543,,0.00,26.2,322,
,01:04:05,173,,,72,543,,0.00,26.2,326,
,01:04:06,173,,,71,543,,0.00,26.2,324,
,01:04:07,173,,,71,543,,0.00,26.2,308,
,01:04:08,173,,,71,543,,0.00,26.2,316,
,01:04:09,172,,,71,543,,0.00,26.2,324,
,01:04:10,172,,,71,543,,0.00,26.2,300,
,01:04:11,172,,,72,543,,0.00,26.2,312,
,01:04:12,172,,,73,542,,0.00,26.2,342,
,01:04:13,172,,,75,542,,0.00,26.2,364,
,01:04:14,172,,,75,542,,0.00,26.2,318,
,01:04:15,172,,,74,542,,0.00,26.2,284,
,01:04:16,172,,,74,542,,0.00,26.2,284,
,01:04:17,172,,,73,542,,0.00,26.2,270,
,01:04:18,172,,,73,542,,0.00,26.2,282,
,01:04:19,172,,,74,542,,0.00,26.2,268,
,01:04:20,172,,,78,542,,0.00,26.2,244,
,01:04:21,172,,,97,542,,0.00,26.2,282,
,01:04:22,172,,,101,542,,0.00,26.2,192,
,01:04:23,172,,,97,542,,0.00,26.2,228,
,01:04:24,172,,,95,542,,0.00,26.2,230,
,01:04:25,172,,,95,542,,0.00,26.2,242,
,01:04:26,171,,,95,542,,0.00,26.2,226,
,01:04:27,171,,,95,542,,0.00,26.2,232,
,01:04:28,171,,,95,543,,0.00,26.2,222,
,01:04:29,171,,,96,543,,0.00,26.2,218,
,01:04:30,171,,,96,543,,0.00,26.2,240,
,01:04:31,171,,,94,543,,0.00,26.2,262,
,01:04:32,170,,,94,543,,0.00,26.2,262,
,01:04:33,170,,,94,543,,0.00,26.2,262,
,01:04:34,170,,,84,542,,0.00,26.2,362,
,01:04:35,170,,,78,542,,0.00,26.2,392,
,01:04:36,170,,,77,542,,0.00,26.2,378,
,01:04:37,170,,,75,542,,0.00,26.2,320,
,01:04:38,170,,,74,542,,0.00,26.2,300,
,01:04:39,169,,,74,542,,0.00,26.2,296,
,01:04:40,169,,,74,542,,0.00,26.2,292,
,01:04:41,169,,,75,542,,0.00,26.2,298,
,01:04:42,169,,,76,542,,0.00,26.2,278,
,01:04:43,169,,,76,542,,0.00,26.2,290,
,01:04:44,169,,,77,543,,0.00,26.2,320,
,01:04:45,169,,,82,543,,0.00,26.2,216,
,01:04:46,169,,,85,543,,0.00,26.2,148,
,01:04:47,169,,,94,543,,0.00,26.2,210,
,01:04:48,169,,,98,543,,0.00,26.2,256,
,01:04:49,168,,,105,543,,0.00,26.2,320,
,01:04:50,168,,,107,543,,0.00,26.2,324,
,01:04:51,168,,,107,543,,0.00,26.2,314,
,01:04:52,168,,,105,543,,0.00,26.2,348,
,01:04:53,168,,,103,543,,0.00,26.2,332,
,01:04:54,168,,,89,543,,0.00,26.2,334,
,01:04:55,168,,,84,543,,0.00,26.3,286,
,01:04:56,168,,,80,543,,0.00,26.2,316,
,01:04:57,168,,,77,543,,0.00,26.2,286,
,01:04:58,168,,,75,543,,0.00,26.2,274,
,01:04:59,168,,,75,543,,0.00,26.3,286,
,01:05:00,168,,,75,543,,0.00,26.2,258,
,01:05:01,168,,,73,543,,0.00,26.2,308,
,01:05:02,169,,,71,543,,0.00,26.2,276,
,01:05:03,168,,,71,543,,0.00,26.2,274,
,01:05:04,168,,,70,543,,0.00,26.3,282,
,01:05:05,168,,,70,543,,0.00,26.2,280,
,01:05:06,168,,,71,543,,0.00,26.2,288,
,01:05:07,168,,,71,543,,0.00,26.2,254,
,01:05:08,168,,,71,543,,0.00,26.3,296,
,01:05:09,168,,,71,543,,0.00,26.3,252,
,01:05:10,168,,,69,543,,0.00,26.3,282,
,01:05:11,168,,,68,543,,0.00,26.3,278,
,01:05:12,167,,,68,543,,0.00,26.3,284,
,01:05:13,167,,,68,543,,0.00,26.3,254,
,01:05:14,167,,,68,543,,0.00,26.3,264,
,01:05:15,167,,,69,543,,0.00,26.3,268,
,01:05:16,167,,,69,543,,0.00,26.3,292,
,01:05:17,167,,,69,543,,0.00,26.3,272,
,01:05:18,167,,,69,543,,0.00,26.3,284,
,01:05:19,167,,,69,543,,0.00,26.3,286,
,01:05:20,167,,,69,543,,0.00,26.3,306,
,01:05:21,167,,,69,543,,0.00,26.3,284,
,01:05:22,167,,,69,543,,0.00,26.3,270,
,01:05:23,167,,,69,543,,0.00,26.3,254,
,01:05:24,168,,,69,543,,0.00,26.3,266,
,01:05:25,168,,,69,543,,0.00,26.3,264,
,01:05:26,168,,,69,543,,0.00,26.3,274,
,01:05:27,168,,,67,543,,0.00,26.3,318,
,01:05:28,168,,,65,543,,0.00,26.3,294,
,01:05:29,168,,,65,543,,0.00,26.3,286,
,01:05:30,168,,,65,543,,0.00,26.3,278,
,01:05:31,167,,,65,543,,0.00,26.3,280,
,01:05:32,167,,,65,542,,0.00,26.3,274,
,01:05:33,167,,,65,542,,0.00,26.3,270,
,01:05:34,167,,,65,542,,0.00,26.3,264,
,01:05:35,167,,,65,542,,0.00,26.3,272,
,01:05:36,167,,,66,542,,0.00,26.3,262,
,01:05:37,167,,,66,542,,0.00,26.3,262,
,01:05:38,167,,,66,542,,0.00,26.3,274,
,01:05:39,167,,,66,542,,0.00,26.3,250,
,01:05:40,167,,,66,542,,0.00,26.3,274,
,01:05:41,167,,,68,542,,0.00,26.3,252,
,01:05:42,166,,,70,542,,0.00,26.3,252,
,01:05:43,167,,,68,542,,0.00,26.3,304,
,01:05:44,167,,,67,543,,0.00,26.3,236,
,01:05:45,167,,,66,543,,0.00,26.3,284,
,01:05:46,167,,,66,543,,0.00,26.3,250,
,01:05:47,167,,,65,543,,0.00,26.3,258,
,01:05:48,167,,,65,543,,0.00,26.3,288,
,01:05:49,167,,,65,543,,0.00,26.3,278,
,01:05:50,167,,,65,543,,0.00,26.3,242,
,01:05:51,167,,,65,543,,0.00,26.3,252,
,01:05:52,167,,,65,543,,0.00,26.3,246,
,01:05:53,167,,,64,543,,0.00,26.3,264,
,01:05:54,167,,,64,543,,0.00,26.3,264,
,01:05:55,167,,,64,543,,0.00,26.4,278,
,01:05:56,166,,,64,542,,0.00,26.4,308,
,01:05:57,166,,,64,542,,0.00,26.4,288,
,01:05:58,166,,,66,542,,0.00,26.4,298,
,01:05:59,166,,,68,542,,0.00,26.4,312,
,01:06:00,166,,,69,542,,0.00,26.4,314,
,01:06:01,166,,,71,542,,0.00,26.4,308,
,01:06:02,167,,,71,542,,0.00,26.4,316,
,01:06:03,167,,,73,542,,0.00,26.4,360,
,01:06:04,167,,,75,542,,0.00,26.4,600,
,01:06:05,168,,,77,542,,0.00,26.4,840,
,01:06:06,168,,,79,542,,0.00,26.4,824,
,01:06:07,168,,,84,542,,0.00,26.4,874,
,01:06:08,168,,,86,542,,0.00,26.4,838,
,01:06:09,168,,,89,542,,0.00,26.4,852,
,01:06:10,168,,,91,542,,0.00,26.4,852,
,01:06:11,169,,,93,542,,0.00,26.4,852,
,01:06:12,170,,,94,542,,0.00,26.4,862,
,01:06:13,170,,,95,542,,0.00,26.4,842,
,01:06:14,171,,,95,542,,0.00,26.4,842,
,01:06:15,172,,,97,542,,0.00,26.4,908,
,01:06:16,172,,,99,542,,0.00,26.4,858,
,01:06:17,173,,,100,542,,0.00,26.4,868,
,01:06:18,173,,,100,542,,0.00,26.4,844,
,01:06:19,174,,,100,542,,0.00,26.4,816,
,01:06:20,175,,,100,542,,0.00,26.4,636,
,01:06:21,175,,,100,542,,0.00,26.4,322,
,01:06:22,176,,,89,542,,0.00,26.4,0,
,01:06:23,177,,,76,542,,0.00,26.4,0,
,01:06:24,178,,,76,542,,0.00,26.4,0,
,01:06:25,178,,,30,542,,0.00,26.4,0,
,01:06:26,178,,,20,543,,0.00,26.4,0,
,01:06:27,178,,,15,543,,0.00,26.4,0,
,01:06:28,178,,,0,543,,0.00,26.4,0,
,01:06:29,178,,,0,543,,0.00,26.4,0,
,01:06:30,178,,,0,543,,0.00,26.4,0,
,01:06:31,178,,,0,543,,0.00,26.4,0,
,01:06:32,178,,,0,543,,0.00,26.4,0,
,01:06:33,178,,,0,543,,0.00,26.4,0,
,01:06:34,178,,,41,543,,0.00,26.4,44,
,01:06:35,177,,,53,543,,0.00,26.4,90,
,01:06:36,177,,,61,542,,0.00,26.4,80,
,01:06:37,176,,,73,542,,0.00,26.4,128,
,01:06:38,176,,,75,542,,0.00,26.4,156,
,01:06:39,176,,,76,542,,0.00,26.4,150,
,01:06:40,175,,,77,542,,0.00,26.4,152,
,01:06:41,175,,,77,542,,0.00,26.4,144,
,01:06:42,174,,,77,542,,0.00,26.4,160,
,01:06:43,173,,,77,542,,0.00,26.4,166,
,01:06:44,173,,,78,542,,0.00,26.4,166,
,01:06:45,172,,,78,542,,0.00,26.4,160,
,01:06:46,172,,,78,542,,0.00,26.4,146,
,01:06:47,172,,,78,542,,0.00,26.4,122,
,01:06:48,171,,,77,542,,0.00,26.4,112,
,01:06:49,171,,,77,542,,0.00,26.4,116,
,01:06:50,170,,,77,542,,0.00,26.4,110,
,01:06:51,169,,,79,542,,0.00,26.4,110,
,01:06:52,169,,,81,543,,0.00,26.4,102,
,01:06:53,168,,,82,543,,0.00,26.4,88,
,01:06:54,168,,,82,543,,0.00,26.4,82,
,01:06:55,167,,,82,543,,0.00,26.4,82,
,01:06:56,166,,,30,543,,0.00,26.4,82,
,01:06:57,166,,,20,543,,0.00,26.4,82,
,01:06:58,165,,,15,542,,0.00,26.4,0,
,01:06:59,164,,,0,542,,0.00,26.4,0,
,01:07:00,164,,,0,542,,0.00,26.4,0,
,01:07:01,163,,,0,542,,0.00,26.4,0,
,01:07:02,162,,,0,542,,0.00,26.4,0,
,01:07:03,159,,,0,542,,0.00,26.4,0,
,01:07:04,157,,,39,542,,0.00,26.4,54,
,01:07:05,155,,,52,542,,0.00,26.4,102,
,01:07:06,155,,,59,542,,0.00,26.4,94,
,01:07:07,154,,,63,542,,0.00,26.4,94,
,01:07:08,153,,,65,542,,0.00,26.4,96,
,01:07:09,152,,,66,542,,0.00,26.4,78,
,01:07:10,152,,,67,542,,0.00,26.4,76,
,01:07:11,151,,,67,542,,0.00,26.4,72,
,01:07:12,151,,,67,542,,0.00,26.4,72,
,01:07:13,149,,,67,542,,0.00,26.4,76,
,01:07:14,148,,,66,542,,0.00,26.4,74,
,01:07:15,147,,,65,542,,0.00,26.4,72,
,01:07:16,146,,,65,542,,0.00,26.4,72,
,01:07:17,146,,,64,542,,0.00,26.4,68,
,01:07:18,145,,,63,542,,0.00,26.4,70,
,01:07:19,144,,,62,542,,0.00,26.4,72,
,01:07:20,144,,,62,542,,0.00,26.4,68,
,01:07:21,143,,,61,542,,0.00,26.4,74,
,01:07:22,142,,,60,542,,0.00,26.4,82,
,01:07:23,142,,,60,542,,0.00,26.4,106,
,01:07:24,142,,,61,542,,0.00,26.4,114,
,01:07:25,142,,,66,542,,0.00,26.4,100,
,01:07:26,142,,,70,542,,0.00,26.4,86,
,01:07:27,142,,,71,542,,0.00,26.4,88,
,01:07:28,142,,,71,542,,0.00,26.5,92,
,01:07:29,141,,,72,542,,0.00,26.4,96,
,01:07:30,140,,,72,542,,0.00,26.5,78,
,01:07:31,139,,,72,542,,0.00,26.4,84,
,01:07:32,139,,,71,542,,0.00,26.4,84,
,01:07:33,138,,,71,542,,0.00,26.5,86,
,01:07:34,137,,,71,542,,0.00,26.5,88,
,01:07:35,137,,,71,542,,0.00,26.5,92,
,01:07:36,136,,,71,542,,0.00,26.5,100,
,01:07:37,135,,,72,542,,0.00,26.5,94,
,01:07:38,135,,,72,542,,0.00,26.5,98,
,01:07:39,134,,,72,542,,0.00,26.5,94,
,01:07:40,134,,,72,542,,0.00,26.5,98,
,01:07:41,134,,,72,542,,0.00,26.5,94,
,01:07:42,133,,,73,542,,0.00,26.5,96,
,01:07:43,133,,,73,542,,0.00,26.5,110,
,01:07:44,134,,,73,542,,0.00,26.5,92,
,01:07:45,134,,,73,542,,0.00,26.5,102,
,01:07:46,134,,,77,542,,0.00,26.5,150,
,01:07:47,134,,,83,542,,0.00,26.5,156,
,01:07:48,134,,,86,542,,0.00,26.5,186,
,01:07:49,135,,,84,542,,0.00,26.5,176,
,01:07:50,135,,,86,542,,0.00,26.5,176,
,01:07:51,135,,,88,542,,0.00,26.5,198,
,01:07:52,136,,,93,542,,0.00,26.5,240,
,01:07:53,136,,,95,542,,0.00,26.5,224,
,01:07:54,137,,,95,542,,0.00,26.5,224,
,01:07:55,137,,,98,542,,0.00,26.5,254,
,01:07:56,138,,,97,542,,0.00,26.5,240,
,01:07:57,139,,,97,542,,0.00,26.5,208,
,01:07:58,140,,,98,542,,0.00,26.5,216,
,01:07:59,141,,,98,542,,0.00,26.5,192,
,01:08:00,141,,,100,542,,0.00,26.5,214,
,01:08:01,142,,,102,542,,0.00,26.5,240,
,01:08:02,143,,,102,542,,0.00,26.5,234,
,01:08:03,143,,,104,542,,0.00,26.5,208,
,01:08:04,144,,,103,540,,0.00,26.5,222,
,01:08:05,144,,,100,540,,0.00,26.5,260,
,01:08:06,145,,,97,540,,0.00,26.5,228,
,01:08:07,145,,,97,540,,0.00,26.5,232,
,01:08:08,146,,,97,540,,0.00,26.5,220,
,01:08:09,146,,,97,540,,0.00,26.5,228,
,01:08:10,146,,,97,541,,0.00,26.5,220,
,01:08:11,146,,,97,541,,0.00,26.5,228,
,01:08:12,146,,,97,541,,0.00,26.5,174,
,01:08:13,147,,,96,541,,0.00,26.5,184,
,01:08:14,147,,,95,542,,0.00,26.6,204,
,01:08:15,147,,,94,542,,0.00,26.5,190,
,01:08:16,148,,,93,542,,0.00,26.6,192,
,01:08:17,148,,,93,542,,0.00,26.6,178,
,01:08:18,149,,,92,542,,0.00,26.6,172,
,01:08:19,149,,,91,542,,0.00,26.6,188,
,01:08:20,149,,,90,542,,0.00,26.6,150,
,01:08:21,149,,,89,542,,0.00,26.6,152,
,01:08:22,150,,,87,542,,0.00,26.6,202,
,01:08:23,150,,,87,542,,0.00,26.6,224,
,01:08:24,149,,,86,541,,0.00,26.6,272,
,01:08:25,149,,,87,541,,0.00,26.6,330,
,01:08:26,149,,,87,541,,0.00,26.6,278,
,01:08:27,149,,,82,541,,0.00,26.6,312,
,01:08:28,150,,,78,541,,0.00,26.6,332,
,01:08:29,150,,,75,541,,0.00,26.6,304,
,01:08:30,151,,,74,541,,0.00,26.6,342,
,01:08:31,152,,,75,541,,0.00,26.6,376,
,01:08:32,152,,,76,541,,0.00,26.6,398,
,01:08:33,153,,,77,541,,0.00,26.6,376,
,01:08:34,154,,,78,541,,0.00,26.6,388,
,01:08:35,155,,,79,541,,0.00,26.6,458,
,01:08:36,156,,,80,541,,0.00,26.6,676,
,01:08:37,156,,,85,541,,0.00,26.6,654,
,01:08:38,157,,,87,541,,0.00,26.6,500,
,01:08:39,157,,,89,541,,0.00,26.6,350,
,01:08:40,158,,,87,541,,0.00,26.6,402,
,01:08:41,159,,,84,541,,0.00,26.6,402,
,01:08:42,160,,,83,541,,0.00,26.6,392,
,01:08:43,161,,,82,541,,0.00,26.6,372,
,01:08:44,162,,,81,540,,0.00,26.6,334,
,01:08:45,163,,,80,540,,0.00,26.6,302,
,01:08:46,164,,,80,540,,0.00,26.6,258,
,01:08:47,164,,,82,540,,0.00,26.6,64,
,01:08:48,165,,,86,540,,0.00,26.6,92,
,01:08:49,165,,,90,540,,0.00,26.6,110,
,01:08:50,165,,,91,540,,0.00,26.6,278,
,01:08:51,165,,,91,540,,0.00,26.6,272,
,01:08:52,165,,,92,540,,0.00,26.6,276,
,01:08:53,165,,,92,540,,0.00,26.6,262,
,01:08:54,165,,,92,540,,0.00,26.6,254,
,01:08:55,165,,,92,540,,0.00,26.6,280,
,01:08:56,165,,,92,540,,0.00,26.6,294,
,01:08:57,164,,,93,540,,0.00,26.6,296,
,01:08:58,164,,,94,540,,0.00,26.6,250,
,01:08:59,164,,,94,540,,0.00,26.6,216,
,01:09:00,164,,,94,540,,0.00,26.6,196,
,01:09:01,164,,,94,540,,0.00,26.6,198,
,01:09:02,164,,,95,540,,0.00,26.5,170,
,01:09:03,164,,,94,540,,0.00,26.6,160,
,01:09:04,164,,,94,540,,0.00,26.6,68,
,01:09:05,164,,,91,540,,0.00,26.6,158,
,01:09:06,164,,,90,540,,0.00,26.6,150,
,01:09:07,163,,,89,540,,0.00,26.6,138,
,01:09:08,163,,,89,540,,0.00,26.5,248,
,01:09:09,163,,,89,540,,0.00,26.6,170,
,01:09:10,163,,,88,540,,0.00,26.5,170,
,01:09:11,163,,,88,540,,0.00,26.6,170,
,01:09:12,162,,,86,541,,0.00,26.6,168,
,01:09:13,162,,,86,541,,0.00,26.6,156,
,01:09:14,161,,,85,541,,0.00,26.6,150,
,01:09:15,161,,,83,541,,0.00,26.5,152,
,01:09:16,161,,,83,541,,0.00,26.6,146,
,01:09:17,161,,,82,541,,0.00,26.5,154,
,01:09:18,160,,,80,541,,0.00,26.5,142,
,01:09:19,160,,,80,541,,0.00,26.6,140,
,01:09:20,160,,,79,541,,0.00,26.5,140,
,01:09:21,160,,,79,541,,0.00,26.5,134,
,01:09:22,159,,,79,541,,0.00,26.5,130,
,01:09:23,159,,,79,541,,0.00,26.6,132,
,01:09:24,158,,,79,541,,0.00,26.5,122,
,01:09:25,158,,,79,541,,0.00,26.5,118,
,01:09:26,158,,,79,541,,0.00,26.5,114,
,01:09:27,157,,,80,541,,0.00,26.5,112,
,01:09:28,157,,,80,541,,0.00,26.5,110,
,01:09:29,156,,,80,541,,0.00,26.5,116,
,01:09:30,155,,,79,541,,0.00,26.5,108,
,01:09:31,155,,,79,541,,0.00,26.5,116,
,01:09:32,154,,,79,541,,0.00,26.5,112,
,01:09:33,153,,,79,541,,0.00,26.5,108,
,01:09:34,153,,,79,541,,0.00,26.5,118,
,01:09:35,151,,,79,541,,0.00,26.5,124,
,01:09:36,151,,,80,541,,0.00,26.5,100,
,01:09:37,150,,,80,541,,0.00,26.5,102,
,01:09:38,149,,,80,541,,0.00,26.5,98,
,01:09:39,148,,,80,541,,0.00,26.5,92,
,01:09:40,147,,,80,541,,0.00,26.5,84,
,01:09:41,146,,,81,541,,0.00,26.5,84,
,01:09:42,145,,,82,541,,0.00,26.5,124,
,01:09:43,144,,,83,541,,0.00,26.5,106,
,01:09:44,143,,,83,541,,0.00,26.5,130,
,01:09:45,143,,,85,541,,0.00,26.5,144,
,01:09:46,143,,,85,540,,0.00,26.5,166,
,01:09:47,142,,,85,540,,0.00,26.5,192,
,01:09:48,142,,,87,540,,0.00,26.5,208,
,01:09:49,142,,,94,540,,0.00,26.5,212,
,01:09:50,141,,,96,540,,0.00,26.5,206,
,01:09:51,141,,,95,540,,0.00,26.5,200,
,01:09:52,141,,,93,540,,0.00,26.4,182,
,01:09:53,142,,,93,540,,0.00,26.4,184,
,01:09:54,142,,,92,540,,0.00,26.4,174,
,01:09:55,142,,,94,540,,0.00,26.4,124,
,01:09:56,142,,,94,540,,0.00,26.4,102,
,01:09:57,142,,,95,541,,0.00,26.4,102,
,01:09:58,141,,,95,541,,0.00,26.4,98,
,01:09:59,141,,,95,541,,0.00,26.4,110,
,01:10:00,140,,,96,541,,0.00,26.4,108,
,01:10:01,140,,,97,541,,0.00,26.4,94,
,01:10:02,139,,,98,541,,0.00,26.4,104,
,01:10:03,138,,,101,541,,0.00,26.4,104,
,01:10:04,137,,,102,541,,0.00,26.4,106,
,01:10:05,137,,,105,541,,0.00,26.4,86,
,01:10:06,137,,,105,541,,0.00,26.4,88,
,01:10:07,136,,,103,541,,0.00,26.4,98,
,01:10:08,136,,,99,541,,0.00,26.4,128,
,01:10:09,135,,,97,541,,0.00,26.4,134,
,01:10:10,135,,,93,541,,0.00,26.4,124,
,01:10:11,134,,,92,541,,0.00,26.3,132,
,01:10:12,134,,,89,541,,0.00,26.3,142,
,01:10:13,133,,,88,541,,0.00,26.3,126,
,01:10:14,133,,,87,541,,0.00,26.3,140,
,01:10:15,132,,,87,541,,0.00,26.3,140,
,01:10:16,132,,,88,541,,0.00,26.3,134,
,01:10:17,131,,,88,541,,0.00,26.3,98,
,01:10:18,131,,,88,541,,0.00,26.3,102,
,01:10:19,130,,,88,541,,0.00,26.3,110,
,01:10:20,129,,,88,541,,0.00,26.3,146,
,01:10:21,129,,,89,541,,0.00,26.3,92,
,01:10:22,129,,,90,541,,0.00,26.3,92,
,01:10:23,129,,,90,541,,0.00,26.3,106,
,01:10:24,130,,,90,541,,0.00,26.3,112,
,01:10:25,130,,,90,541,,0.00,26.3,104,
,01:10:26,130,,,90,541,,0.00,26.3,114,
,01:10:27,130,,,90,541,,0.00,26.3,114,
,01:10:28,129,,,89,541,,0.00,26.3,110,
,01:10:29,129,,,89,541,,0.00,26.3,112,
,01:10:30,128,,,88,541,,0.00,26.2,108,
,01:10:31,128,,,88,541,,0.00,26.2,108,
,01:10:32,128,,,89,541,,0.00,26.2,92,
,01:10:33,128,,,90,541,,0.00,26.2,84,
,01:10:34,128,,,91,541,,0.00,26.2,72,
